Konsument HSA-id;Konsument beskrivning;Antal anrop;Tjänstekontrakt;Logisk Adressat HSA-id;Logisk Adressat beskrivning;Producent HSA-id;Producent beskrivning
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19335;VE: Skåne - BMM Capio Citykliniken Helsingborg Söder;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-14GH;VE: SLL - Tallhöjdens VC;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-4J0C;VE: Östergötland - FTV Lilla Torget;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4PZ4;VE: Jönköping - Ögonmott Eks;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-5SS0;VG: Jönköping - Apladalens VC;SE5565594230-B8N - RMCQ;Vårdens Intyg - Webcert - RMCQ - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000073-4C0X;VE: Kalmar - Mödrahälsovården Mönsterås;SE162321000073-0036 - UB;Kalmar - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037590300;VE: Örebro - FTV Lindesberg;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037594841;VE: Örebro - Olaus Petri VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037594872;VE: Örebro - Skebäcks VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;9;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000198-021837;VE: Gävleborg - Blodgivarcentralen Söderhamn;SE162321000198-001J - ProSang - GBD;LG - RTjP - ProSang - GetBookingDetails - RIVTA21
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19304;VE: Skåne - Livets BMM;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19313;VE: Skåne - Novakliniken BMM Tomelilla;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-14KK;VE: SLL - Luna VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-4HXN;VE: Östergötland - FTV Ryd;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4R7J;VE: Jönköping - Rydaholm FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4W4K;VE: Jönköping -  Smålandsstenar VC;SE162321000057-0068 - GATT;LJ - Cosmic - GetAllTimeTypes -  RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-10FD;VE: ÖLL - Hallsbergs VC BMM (Flexlab);SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037590317;VE: Örebro - FTV Frövi;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037590393;VE: Örebro - FTV Wivallius;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037591680;VE: Örebro - Medicinmottagning 1 USÖ;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037594957;VE: Örebro - Lillåns VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037594964;VE: Örebro - Mikaeli VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;8;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE5565189692-102H3;VG: SLL - Bröstcentrum City CStG;SE5565189692-B03 - GATT;SLL - Cosmic - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000156-4G9S;VE: Värmland - BMM Mörmo Gård Skoghall;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O18297;VE: Skåne - BMM Ängelholm;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19255;VE: Skåne - BMM Familjens Hus;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19306;VE: Skåne - Frejakliniken;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19328;VE: Skåne - BMM Capio Citykliniken Ängelholm;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-14QC;VE: SLL - RehabCentrum Nacka Närsjukhus;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-166F;VE: SLL - Rehab City Kungsholmen;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-4JJ9;VE: SLL - Rehab Nordväst Solna;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-54L8;VE: SLL - Järva mansmottagning;SE2321000016-7P35 - TakeCare - GATT;SLL - RTjP - TakeCare - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-4HXM;VE: Östergötland - FTV Valdemarsvik;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037595671;VE: ÖLL - Blodcentral Karlskoga lasarett;SE162321000164-0144 - GATT;ÖLL - Prosang - GetAllTimeTypes - RIVTA21
SE2321000016-532S;MVK;7;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000198-019282;VG: Gävleborg - BMM Söderhamn;SE162321000198-0015 - UB;LG - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000156-4M6P;VE: Värmland - BMM VC Hagfors;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O13941;VE: Skåne - BMM Eslöv;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19242;VE: Skåne - BMM Rosengård;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19302;VE: Skåne - Cura Mödravård;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-151B;VE: SLL - Djursholms Husläkarmottagning;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-153W;VE: SLL - Råsunda VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-4N67;VE: SLL - Solna-Sundbybergs Närakut;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-7TKN;VE: SLL - Venerologisk mottagning Södersjukhuset;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000032-402S;VE: Sörmland - FTV Eskilstuna Eskilshem;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000032-4033;VE: Sörmland - FTV Oxelösund;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-4FXX;VE: Östergötland - Kärna VC;SE2321000040-AA053 - Cosmic - CB;LiO - RTjP - Cosmic - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-4HXP;VE: Östergötland - FTV Lambohov;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-52C3;VE: Östergötland - Allergimottagning barn ;SE2321000040-AA053 - Cosmic - UB;LiO - RTjP - Cosmic - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4R74;VE: Jönköping - Vaggeryd FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-5Z3V;VE: Jönköping - Barn- och Ungdomsmedicinska mottagningen Värnamo sjukhus;SE162321000057-0068 - GATT;LJ - Cosmic - GetAllTimeTypes -  RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-10D2;VE: ÖLL - Blodbuss hållplats Atlas Copco Örebro;SE162321000164-0144 - GATT;ÖLL - Prosang - GetAllTimeTypes - RIVTA21
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037591987;VE: ÖLL - Neuromottagning USÖ;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037595022;VE: Örebro - Kumla VC Kungsvägsmottagningen;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;6;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037595046;VE: Örebro - Askersunds VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000024-0016390;VE: Uppsala - FTV allmäntandvård Tierp;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000024-0027178;VE: Uppsala - Seminariet;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000156-4B49;VE: Värmland - BMM Filipstads VC;SE162321000156-4GN9 - FlexLab - CB;LiV - RTjP - FlexLab - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000156-4B5G;VE: Värmland - BMM VC Kil;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000156-4F7Q;VE: Värmland - BMM VC Årjäng;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O18292;VE: Skåne - BMM Höganäs;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19392;VE: Skåne - Mama Mia Malmö;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-13PH;VG: SLL - Täby Centrum Doktorn (CGM);SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-14F7;VE: SLL - Huddinge VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-161R;VE: SLL - Kista Rehab Västra;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000032-402P;VE: Sörmland - FTV Eskilstuns Fors;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000032-4HQK;VE: Sörmland - SESAM-mottagningen Nyköpings lasarett;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-69VC;VE: Östergötland - Kvinnohälsan Mjölby;SE2321000040-AA053 - Flexlab - GAT;LiO - RTjP - Flexlab - GetAvailableTimeslots - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4BNK;VE: Jönköping - Bankeryds VC;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4BNL;VE: Jönköping - Norrahammars VC;SE162321000057-0068 - GBD;LJ - Cosmic - GetBookingDetails - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4R5M;VE: Jönköping - Mullsjö FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4R5W;VE: Jönköping - Aneby FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000115-F56488;VE: Halland - Klinisk patologi och cytologi (bukaorta) Länssjukhuset Halmstad;SE162321000115-F10013  - GATT;Halland - SafirLis - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037590294;VE: Örebro - FTV Laxå;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037594797;VE: Örebro - Brickebackens VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037594988;VE: Örebro - Odensbackens VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037595053;VE: Örebro - Karolina VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000222-0259506;VE: Västerbotten - Mammografi Norrlands universitetssjukhus;SE162321000222-B0J - CB;VLL - Sectra - CancelBooking - RIVTA20
SE2321000016-532S;MVK;5;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE5565189692-1003L;VE: SLL - Capio - Smärtmottagningen CStG;SE5565189692-B03 - CB;SLL - Cosmic - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000024-0016144;VE: Uppsala - FTV allmäntandvård Almunge;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O13799;VE: Skåne - BMM Knislinge;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19323;VE: Skåne - Slottsstadens Mödravårdsmottagning;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O19326;VE: Skåne - Capio Citykliniken Kristianstad;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O20961;VE: Skåne - BMM Öresund Malmö;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-14CT;VE: SLL - Salem rehab;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-14HC;VE: SLL - Liljeholmens VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-154L;VE: SLL - Rissne VC;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-165B;VE: SLL - Rehab City Östermalm;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-1HZ3;VE: SLL - Testspecialist-mottagning A;SE2321000016-7P35 - TakeCare - UB;SLL - RTjP - TakeCare - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-4L3Q;VE: SLL - Järva ungdomsmottagning;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000016-8ZRW;VE: SLL - HBTQ Ung, Södersjukhuset AB;SE2321000016-7P35 - TakeCare - CB;SLL - RTjP - TakeCare - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000032-402W;VE: Sörmland - FTV Katrineholm Trädgårdsgatan;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000032-42R3;VE: Sörmland - VC Bagaregatan;SE162321000032-4L8D - CB;Sörmland - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-4J0G;VE: Östergötland - FTV Ekholmen;SE2321000040-AA053 - Effica - GCAR;LiO - RTjP - Effica - GetCancelledAndRebooked - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000040-5CB6;VE: Östergötland - VC i Finspång;SE2321000040-AA053 - Cosmic - CB;LiO - RTjP - Cosmic - CancelBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000057-4GF0;VE: Jönköping - Gränna FTV;SE2321000057-64G1 - GATT;LJ - T4 - GetAllTimeTypes - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000065-7330028000861;VE: Kronoberg - Ögonmottagningen Växjö;SE162321000065-B09 -  MB;Kronoberg - Cosmic -  MakeBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000065-7330028998212;VE: STI-mottagningen ;SE162321000065-B09 -  UB;Kronoberg - Cosmic -  UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000073-4C0V;VE: Kalmar - Mödrahälsovården Gudmundsgården Kalmar;SE162321000073-0036 - UB;Kalmar - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-10DH;VE: ÖLL - Blodbuss hållplats Hallsbergs VC;SE162321000164-0144 - GATT;ÖLL - Prosang - GetAllTimeTypes - RIVTA21
SE2321000016-532S;MVK;4;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE2321000164-7381037595244;VE: Örebro - Storå VC;SE162321000164-0090 - CB;ÖLL - RTjP - CancelBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000024-0015894;VE: Uppsala - Liljefors torg;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000024-0016039;VE: Uppsala - FTV allmäntandvård Skutskär;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000024-0016944;VE: Uppsala - Dragarbrunnsgatan;SE162321000024-1179 - MB;LUL - T4 - MakeBooking - RIVTA21
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000156-4B0D;VE: Värmland - BMM VC Verkstaden Arvika;SE162321000156-4GN9 - FlexLab - UB;LiV - RTjP - FlexLab - UpdateBooking - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O13939;VE: Skåne - BMM Landskrona;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
SE2321000016-532S;MVK;3;urn:riv:crm:scheduling:GetAvailableTimeslots:1:rivtabp21;SE162321000255-O13940;VE: Skåne - BMM Södertull;SE162321000255-F12706 - GAHF;Skåne - FlexLab - GetAllHealthcareFacilities - RIVTA20
