TjÃ¤nstekontrakt	Konsument HSA-id	Konsument beskrivning	Logisk Adressat HSA-id	Logisk Adressat beskrivning	Producent HSA-id	Producent beskrivning	Producent URL
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-34DH	VE: SLL - Karolinska - K 76 - K 78	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-34DH	VE: SLL - Karolinska - K 76 - K 78	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-3MM7	VE: SLL - Gastromottagning Dagvård Huddinge	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-3MM7	VE: SLL - Gastromottagning Dagvård Huddinge	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-107S	VE: SLL - Vällingby BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-107S	VE: SLL - Vällingby BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-161G	VE: SLL - Bromma BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-161G	VE: SLL - Bromma BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-162X	VE: SLL - Hässelby BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-162X	VE: SLL - Hässelby BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-160R	VE: SLL - Kista BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-160R	VE: SLL - Kista BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-162B	VE: SLL - Rinkeby BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-162B	VE: SLL - Rinkeby BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-162Z	VE: SLL - Spånga-Tensta BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-162Z	VE: SLL - Spånga-Tensta BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14WT	VE: SLL - Märsta - BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14WT	VE: SLL - Märsta - BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-157G	VE: SLL - Jakobsberg BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-157G	VE: SLL - Jakobsberg BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1574	VE: SLL - Kallhäll-Kungsängens BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1574	VE: SLL - Kallhäll-Kungsängens BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-155Z	VE: SLL - Solna BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-155Z	VE: SLL - Solna BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14XQ	VE: SLL - Åkersberga BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14XQ	VE: SLL - Åkersberga BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-150M	VE: SLL - Täby MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-150M	VE: SLL - Täby MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-152L	VE: SLL - Lidingö MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-152L	VE: SLL - Lidingö MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-151S	VE: SLL - Vallentuna MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-151S	VE: SLL - Vallentuna MVC	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LP	VE: SLL - Liljeholmen BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LP	VE: SLL - Liljeholmen BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LR	VE: SLL - Huddinge BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LR	VE: SLL - Huddinge BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LT	VE: SLL - Skogås BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LT	VE: SLL - Skogås BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LL	VE: SLL - Skärholmens BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LL	VE: SLL - Skärholmens BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14M0	VE: SLL - Tullinge BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14M0	VE: SLL - Tullinge BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LS	VE: SLL - Vårby BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LS	VE: SLL - Vårby BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LN	VE: SLL - Älvsjö BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LN	VE: SLL - Älvsjö BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LW	VE: SLL - Norra Botkyrka BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14LW	VE: SLL - Norra Botkyrka BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14GX	VE: SLL - Haninge BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14GX	VE: SLL - Haninge BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14JZ	VE: SLL - Tyresö BMM	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-14JZ	VE: SLL - Tyresö BMM	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12CH	VE: SLL - Södersjukhuset Förlossningsavdelningen	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12CH	VE: SLL - Södersjukhuset Förlossningsavdelningen	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1T6R	VE: SLL - Södersjukhuset Södra BB Förl	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-1T6R	VE: SLL - Södersjukhuset Södra BB Förl	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12BW	VE: SLL - Södersjukhuset Avd 53	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12BW	VE: SLL - Södersjukhuset Avd 53	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12BK	VE: SLL - Södersjukhuset Avd 63	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12BK	VE: SLL - Södersjukhuset Avd 63	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12C4	VE: SLL - Södersjukhuset Avd 73	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateAnswer:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-12C4	VE: SLL - Södersjukhuset Avd 73	HSASERVICES-100R - Casebox - RMCA	Ärendelåda - RMCA - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertAnswer/1/rivtabp20
urn:riv:insuranceprocess:healthreporting:ReceiveMedicalCertificateQuestion:1:rivtabp20	SE165565594230-B0R	Anslutningsplattformen som konsument	SE2321000016-63R3	VE: SLL - Södersjukhuset Södra BB MVC	HSASERVICES-100R - Casebox - RMCQ	Ärendelåda - RMCQ - RIVTA20	http://ine-pit-intern-vip-casebox:8088/casebox/ws/RecMedCertQuestion/1/rivtabp20
